id,lclas,mlsfc,id_poi,poi_nm,branch_nm,sub_nm,mcate_cd,mcate_nm,pnu,sido_nm,sgg_nm,bemd_nm,ri_nm,beonji,badm_cd,hadm_cd,rd_cd,rd_nm,bld_num,x,y,grid_cd,lst_updt_dt,data_orgn,FILE_NAME,base_ymd
KCLHTPO25N000005297,장소,유적지,5668680,충익사,,,60606,비/탑/문/각,4872025022104800028,경상남도,의령군,의령읍,중동리,480-28,4872025022,4872025000,,,,128.2600927,35.3151338,라마690024,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005298,장소,유적지,5683438,약천사,,,180301,유명사찰,5013011400111610000,제주특별자치도,서귀포시,대포동,,1161,5013011400,5013061000,501303350237.0,이어도로,293-28,126.4494769,33.2462442,다나021732,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005299,장소,유적지,5726823,오천결사대탑,,,60607,천연기념물,4476025028101060000,충청남도,부여군,부여읍,동남리,106,4476025028,4476025000,,,,126.9159065,36.2694828,다바475081,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005300,장소,유적지,5784052,성령대군묘,,,60603,유명사적/유적지,4128111700200690001,경기도,고양시덕양구,대자동,,산69-1,4128111700,4128160000,,,,126.8817168,37.6999775,다사454668,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005301,장소,유적지,5843070,수진사,,,180301,유명사찰,4136010100103420001,경기도,남양주시,호평동,,342-1,4136010100,4136051000,413603197055.0,천마산로,115-13,127.2507678,37.6715839,다사780635,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005302,장소,유적지,5844130,원원사지,,,60603,유명사적/유적지,4713025922100080001,경상북도,경주시,외동읍,모화리,8-1,4713025922,4713025900,,,,129.3494106,35.6975353,마마673461,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005303,장소,유적지,5845441,영평사,,,180301,유명사찰,3611035028104410000,세종특별자치시,,장군면,산학리,441,3611035028,3611035000,361104574649.0,영평사길,124,127.2276494,36.4731739,다바756306,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005304,장소,유적지,5846828,감산사,,,180301,유명사찰,4713025934100110000,경상북도,경주시,외동읍,괘릉리,11,4713025934,4713025900,471304715796.0,앞등길,117-20,129.3367241,35.766683,마마660538,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005305,장소,유적지,5850684,용연사,,,180301,유명사찰,5115036029108210000,강원특별자치도,강릉시,사천면,사기막리,821,5115036029,5115036000,511503220042.0,중앙서로,961,128.7801611,37.7899766,마사127774,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005306,장소,유적지,5855855,괘릉,,,60603,유명사적/유적지,4713025934200170000,경상북도,경주시,외동읍,괘릉리,산17,4713025934,4713025900,,,,129.3202692,35.7597557,마마645530,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005307,장소,유적지,5962693,명월대,,,60607,천연기념물,5011025027118470003,제주특별자치도,제주시,한림읍,명월리,1847-3,5011025027,5011025000,,,,126.2663994,33.388753,나나852892,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005308,장소,유적지,5965281,오현단,,,60603,유명사적/유적지,5011010300114370006,제주특별자치도,제주시,이도일동,,1437-6,5011010300,5011053000,,,,126.5254974,33.5101878,다다094024,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005309,장소,유적지,5967274,은행나무,,,60607,천연기념물,5274025021101760007,전북특별자치도,장수군,장수읍,장수리,176-7,5274025021,5274025000,,,,127.5208131,35.6474126,라마018390,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005310,장소,유적지,5968319,노은단,,,60609,서원/향교/서당,4480025632101180000,충청남도,홍성군,홍북읍,노은리,118,4480025632,4480025600,448004586204.0,매죽헌길,403-26,126.7301039,36.6458742,다바311500,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005311,장소,유적지,5968476,의병승장비,,,60607,천연기념물,4471036029107090000,충청남도,금산군,남이면,석동리,709,4471036029,4471036000,,,,127.4757876,36.05288,다마978839,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005312,장소,유적지,5968501,의견비,,,60606,비/탑/문/각,5275035528107060000,전북특별자치도,임실군,오수면,대명리,706,5275035528,5275035500,,,,127.3248889,35.5396834,다마841270,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005313,장소,유적지,5968591,구례석주관성,,,60603,유명사적/유적지,4673033026105250001,전라남도,구례군,토지면,송정리,525-1,4673033026,4673033000,,,,127.5661278,35.1974846,라라060891,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005314,장소,유적지,5968909,녹전면의느티나무,,,60607,천연기념물,4717043029102560000,경상북도,안동시,녹전면,사신리,256,4717043029,4717043000,,,,128.7719009,36.6972246,마바136562,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005315,장소,유적지,5973487,고인돌공원,,,60607,천연기념물,5279025032106710001,전북특별자치도,고창군,고창읍,도산리,671-1,5279025032,5279025000,,,,126.6514111,35.4416015,다마229165,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005316,장소,유적지,5974809,담양관방제림,,,60607,천연기념물,4671025024100010000,전라남도,담양군,담양읍,객사리,1,4671025024,4671025000,,,,126.9882052,35.3236844,다마534032,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005317,장소,유적지,5978015,목포시사,,,60607,천연기념물,4611010200116550013,전라남도,목포시,산정동,,1655-13,4611010200,4611070500,,,,126.3704379,34.8049028,나라966461,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005318,장소,유적지,6000215,진해현관아,,,60603,유명사적/유적지,4812532024102430006,경상남도,창원시마산합포구,진동면,진동리,243-6,4812532024,4812532000,,,,128.4876793,35.1145854,라라900803,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005319,장소,유적지,6012507,지순택요,,,60603,유명사적/유적지,4150031021104090000,경기도,이천시,신둔면,수광리,409,4150031021,4150031000,,,,127.3989955,37.3120274,다사910236,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005320,장소,유적지,6071445,물염적벽,,,60607,천연기념물,4679038025200010005,전라남도,화순군,이서면,창랑리,산1-5,4679038025,4679039500,,,,127.1087618,35.1325163,다라643819,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005321,장소,유적지,6071534,이팝나무,,,60607,천연기념물,4686031022200960001,전라남도,함평군,손불면,양재리,산96-1,4686031022,4686031000,,,,126.4112426,35.1599405,다라008855,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005322,장소,유적지,6079740,운암정,,,60603,유명사적/유적지,5173025022200070001,강원특별자치도,횡성군,횡성읍,읍하리,산7-1,5173025022,5173025000,,,,127.9800805,37.4959855,라사424441,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005323,장소,유적지,6083221,갑곶돈대,,,60603,유명사적/유적지,2871025025110060000,인천광역시,강화군,강화읍,갑곳리,1006,2871025025,2871025000,,,,126.5166331,37.7329734,다사133708,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005324,장소,유적지,6123187,범어사,,,180301,유명사찰,2641010300105460000,부산광역시,금정구,청룡동,,546,2641010300,2641066500,264103135023.0,범어사로,250,129.0685519,35.2838014,마라426998,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005325,장소,유적지,6200774,송소고택,,,60608,고택/생가/민속마을,4775036034101760000,경상북도,청송군,파천면,덕천리,176,4775036034,4775036000,477504748172.0,송소고택길,15-2,129.0264582,36.4362087,마바368276,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005326,장소,유적지,629310,병영성홍교,,,60603,유명사적/유적지,4681038026101820003,전라남도,강진군,병영면,성남리,182-3,4681038026,4681038000,,,,126.8114013,34.7212121,다라369365,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005327,장소,유적지,6373470,승일교,,,60603,유명사적/유적지,5178025626200610001,강원특별자치도,철원군,갈말읍,내대리,산61-1,5178025626,5178025600,,,,127.3002236,38.1871009,다아825207,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005328,장소,유적지,6373508,성인봉원시림,,,60603,유명사적/유적지,4794032025100300000,경상북도,울릉군,북면,나리,30,4794032025,4794032000,,,,130.8688038,37.512194,바사977512,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005329,장소,유적지,6383241,쌍계사,,,180301,유명사찰,4885031026102080000,경상남도,하동군,화개면,운수리,208,4885031026,4885031000,488504841214.0,쌍계사길,59,127.650819,35.2325485,라라137930,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005330,장소,유적지,6398812,3.1운동기념탑,,,60607,천연기념물,4831010500103520019,경상남도,거제시,아주동,,352-19,4831010500,4831054000,,,,128.6926647,34.8631297,마라090526,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005331,장소,유적지,6403869,이순신장군동상,,,60606,비/탑/문/각,4613010100100370000,전라남도,여수시,종화동,,37,4613010100,4613051500,,,,127.7510346,34.7399865,라라229384,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005332,장소,유적지,6403874,구룡사,,,180301,유명사찰,5113031028110160000,강원특별자치도,원주시,소초면,학곡리,1016,5113031028,5113031000,511303219007.0,구룡사로,500,128.0497202,37.3993291,라사486334,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005333,장소,유적지,6407075,구계등,,,60603,유명사적/유적지,4689025028200190000,전라남도,완도군,완도읍,정도리,산19,4689025028,4689025000,,,,126.6946519,34.2932626,다다258891,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005334,장소,유적지,6407103,만인의총,,,60607,천연기념물,5219011100106360000,전북특별자치도,남원시,향교동,,636,5219011100,5219057000,,,,127.3772783,35.4208027,다마888139,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005335,장소,유적지,6409737,독동의반송,,,60607,천연기념물,4719025032105390000,경상북도,구미시,선산읍,독동리,539,4719025032,4719025000,,,,128.3260469,36.2411837,라바742052,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005336,장소,유적지,6409766,울산바위,,,60607,천연기념물,5121011200200400000,강원특별자치도,속초시,설악동,,산40,5121011200,5121060000,,,,128.4641229,38.1972401,라아844223,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005337,장소,유적지,6414898,신선대,,,60607,천연기념물,2629010700202460000,부산광역시,남구,용호동,,산246,2629010700,2629060000,,,,129.1032913,35.1009384,마라461795,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005338,장소,유적지,6419617,사인암,,,60607,천연기념물,4380031035200270000,충청북도,단양군,대강면,사인암리,산27,4380031035,4380031000,,,,128.3407849,36.8946406,라바749777,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005339,장소,유적지,6430889,육모정,,,60603,유명사적/유적지,5219031028200220004,전북특별자치도,남원시,주천면,호경리,산22-4,5219031028,5219031000,,,,127.4614037,35.3889182,다마964103,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005340,장소,유적지,6458258,대장군,,,60607,천연기념물,4413111900101760015,충청남도,천안시동남구,안서동,,176-15,4413111900,4413159000,,,,127.1915592,36.8336064,다바724706,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005341,장소,유적지,6461777,내소사,,,180301,유명사찰,5280037022102680000,전북특별자치도,부안군,진서면,석포리,268,5280037022,5280037000,528003280014.0,내소사로,243,126.5873613,35.6172245,다마173360,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005342,장소,유적지,6461786,선운사,,,180301,유명사찰,5279032036105000000,전북특별자치도,고창군,아산면,삼인리,500,5279032036,5279032000,527903279036.0,선운사로,250,126.5784613,35.4968644,다마164227,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005343,장소,유적지,6461789,불국사,,,180301,유명사찰,4713013400100150001,경상북도,경주시,진현동,,15-1,4713013400,4713065000,471303305029.0,불국로,385,129.3318169,35.7901322,마마655564,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005344,장소,유적지,6465744,환벽당,,,60607,천연기념물,2917011800103870000,광주광역시,북구,충효동,,387,2917011800,2917068500,,,,127.0031737,35.1857992,다라547879,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005345,장소,유적지,6465849,이경직신도비,,,60606,비/탑/문/각,1162010300200570010,서울특별시,관악구,남현동,,산57-10,1162010300,1162063000,,,,126.9748432,37.4701832,다사535413,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005346,장소,유적지,6465954,보탑사,,,180301,유명사찰,4375025035104830000,충청북도,진천군,진천읍,연곡리,483,4375025035,4375025000,437504535054.0,김유신길,641,127.3411518,36.8398703,다바858713,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005347,장소,유적지,6465973,벽제관지,,,60603,유명사적/유적지,4128111600100550008,경기도,고양시덕양구,고양동,,55-8,4128111600,4128159000,,,,126.9003766,37.7042917,다사471673,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005348,장소,유적지,6466005,침괘정,,,60603,유명사적/유적지,4161037021105910001,경기도,광주시,남한산성면,산성리,591-1,4161037021,4161037000,,,,127.1835107,37.4786608,다사720422,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005349,장소,유적지,6822683,운흥정,,,60607,천연기념물,4673037023102190000,전라남도,구례군,산동면,시상리,219,4673037023,4673037000,467303288004.0,구만제로,973-54,127.4323455,35.3068104,다마938012,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005350,장소,유적지,6822689,공룡발자국화석지,,,60607,천연기념물,4679039523201490000,전라남도,화순군,백아면,서유리,산149,4679039523,4679039500,,,,127.0900976,35.1695322,다라626861,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005351,장소,유적지,6822693,신촌약수탕,,,60607,천연기념물,4775037049101000001,경상북도,청송군,진보면,신촌리,100-1,4775037049,4775037000,,,,129.1238874,36.5002682,마바454348,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005352,장소,유적지,6822699,용호석,,,60607,천연기념물,4471032033110060045,충청남도,금산군,제원면,천내리,1006-45,4471032033,4471032000,,,,127.5683938,36.1120899,라마061905,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005353,장소,유적지,6822717,양림의개비,,,60607,천연기념물,2915511300101550003,광주광역시,남구,양림동,,155-3,2915511300,2915551000,,,,126.9145683,35.1409982,다라466830,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005354,장소,유적지,6822721,당간지주,,,60605,보물,4480025021100030013,충청남도,홍성군,홍성읍,오관리,3-13,4480025021,4480025000,,,,126.6682589,36.6039549,다바256454,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005355,장소,유적지,6831384,묘각사,,,180301,유명사찰,1111017500101780003,서울특별시,종로구,숭인동,,178-3,1111017500,1111070000,111104100363.0,종로63가길,31,127.0187794,37.5753756,다사575529,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005356,장소,유적지,6834613,해신사,,,60607,천연기념물,5011011100116220000,제주특별자치도,제주시,화북일동,,1622,5011011100,5011060000,,,,126.5653882,33.5242332,다다132039,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005357,장소,유적지,6841516,도림사,,,180301,유명사찰,2714013300109300018,대구광역시,동구,진인동,,930-18,2714013300,2714076000,271403142036.0,인산로,272,128.7324449,35.9476626,마마111730,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005358,장소,유적지,6842550,망경산사,,,180301,유명사찰,5175032525100080015,강원특별자치도,영월군,김삿갓면,예밀리,8-15,5175032525,5175032500,517504481088.0,망경대산길,135-6,128.6098622,37.1553623,라사985068,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005359,장소,유적지,6858752,장덕리은행나무,,,60607,천연기념물,5115025023106450000,강원특별자치도,강릉시,주문진읍,장덕리,645,5115025023,5115025000,,,,128.7831726,37.877616,마사128871,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005360,장소,유적지,6864211,홍법사,,,180301,유명사찰,2641010100110290000,부산광역시,금정구,두구동,,1029,2641010100,2641063500,264104205159.0,두구로33번길,202,129.1086145,35.3037996,마마462021,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005361,장소,유적지,6865437,미륵대흥사,,,180301,유명사찰,4380031037103650006,충청북도,단양군,대강면,황정리,365-6,4380031037,4380031000,438003248056.0,황정산로,423,128.348174,36.856399,라바756734,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005362,장소,유적지,6907448,반룡송,,,60607,천연기념물,4150032023102010001,경기도,이천시,백사면,도립리,201-1,4150032023,4150032000,,,,127.4753458,37.3405835,다사978268,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005363,장소,유적지,6908559,대농리석불입상,,,60603,유명사적/유적지,4155035029100240001,경기도,안성시,대덕면,대농리,24-1,4155035029,4155035000,,,,127.2721037,37.0661567,다바797964,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005364,장소,유적지,6977609,천전리각석,,,60604,국보,3171036027202100001,울산광역시,울주군,두동면,천전리,산210-1,3171036027,3171036000,,,,129.1742638,35.6139339,마마516366,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005365,장소,유적지,7218663,서울선릉과정릉,,,60602,왕릉/고분,1168010500101310000,서울특별시,강남구,삼성동,,131,1168010500,1168059000,,,,127.0493394,37.5091522,다사601456,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005366,장소,유적지,7232800,관곡지,,,60603,유명사적/유적지,4139011900102080000,경기도,시흥시,하중동,,208,4139011900,4139063000,,,,126.8045278,37.4024006,다사384339,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005367,장소,유적지,728892,연단굴,,,60603,유명사적/유적지,4380031036200010001,충청북도,단양군,대강면,직티리,산1-1,4380031036,4380031000,,,,128.3454128,36.8902449,라바753772,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005368,장소,유적지,7303117,계백장군묘,,,60603,유명사적/유적지,4423035027200040001,충청남도,논산시,부적면,신풍리,산4-1,4423035027,4423035000,,,,127.1813622,36.1949648,다마713998,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005369,장소,유적지,7345380,봉인사,,,180301,유명사찰,4136025926103070000,경기도,남양주시,진건읍,송능리,307,4136025926,4136025900,413604391431.0,사릉로156번길,295,127.2186305,37.6618568,다사751625,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005370,장소,유적지,7444454,영은문주초,,,60603,유명사적/유적지,1141010900109350000,서울특별시,서대문구,현저동,,935,1141010900,1141052000,,,,126.9596263,37.5721929,다사522526,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005371,장소,유적지,7765807,장열사,,,60603,유명사적/유적지,2917011400108230001,광주광역시,북구,두암동,,823-1,2917011400,2917066200,,,,126.9303466,35.1756395,다라481868,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005372,장소,유적지,7766956,구고사,,,60603,유명사적/유적지,4683037022101590004,전라남도,영암군,서호면,화송리,159-4,4683037022,4683037000,,,,126.6041629,34.7341369,다라179381,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005373,장소,유적지,7779232,평해황씨종택,,,60603,유명사적/유적지,4793025325104230002,경상북도,울진군,평해읍,월송리,423-2,4793025325,4793025300,,,,129.463015,36.74425,마바752624,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005374,장소,유적지,7840110,오동나무,,,60607,천연기념물,4713036030105250000,경상북도,경주시,현곡면,오류리,525,4713036030,4713036000,,,,129.1956482,35.8785057,마마530659,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005375,장소,유적지,815805,신명지,,,60603,유명사적/유적지,5011025339132700002,제주특별자치도,제주시,애월읍,봉성리,3270-2,5011025339,5011025300,,,,126.3146237,33.4187896,나나897925,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005376,장소,유적지,8269111,창덕궁,,,60601,궁궐/종묘,1111013000100020071,서울특별시,종로구,와룡동,,2-71,1111013000,1111061500,111103100010.0,율곡로,99,126.9905467,37.5808386,다사550536,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005377,장소,유적지,8269112,숭덕전,,,60603,유명사적/유적지,4713011300100770000,경상북도,경주시,탑동,,77,4713011300,4713057000,,,,129.2096052,35.8220457,마마544597,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005378,장소,유적지,8269113,경복궁,,,60601,궁궐/종묘,1111011900100010001,서울특별시,종로구,세종로,,1-1,1111011900,1111061500,111103100005.0,사직로,161,126.9766897,37.5801368,다사537535,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005379,장소,유적지,8269114,경희궁,,,60601,궁궐/종묘,1111012100100010126,서울특별시,종로구,신문로2가,,1-126,1111012100,1111053000,111103005004.0,새문안로,45,126.9682304,37.5712505,다사530525,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005380,장소,유적지,8269116,운현궁,,,60601,궁궐/종묘,1111013200101140010,서울특별시,종로구,운니동,,114-10,1111013200,1111061500,111102100001.0,삼일대로,464,126.987058,37.576116,다사547530,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005381,장소,유적지,8269117,창경궁,,,60601,궁궐/종묘,1111013000100020001,서울특별시,종로구,와룡동,,2-1,1111013000,1111061500,111103005008.0,창경궁로,185,126.9943767,37.5816129,다사553537,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005382,장소,유적지,8269122,고성송학동고분군,,,60602,왕릉/고분,4882025025104700000,경상남도,고성군,고성읍,송학리,470,4882025025,4882025000,,,,128.3213131,34.9805933,라라749653,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005383,장소,유적지,8269124,경덕왕릉,,,60602,왕릉/고분,4713033029200070000,경상북도,경주시,내남면,덕천리,산7,4713033029,4713033000,,,,129.1871946,35.7631352,마마525531,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005384,장소,유적지,8269126,경애왕릉,,,60602,왕릉/고분,4713014300200730001,경상북도,경주시,배동,,산73-1,4713014300,4713057000,,,,129.2084413,35.7961418,마마543568,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005385,장소,유적지,8269127,고양공양왕릉,,,60602,왕릉/고분,4128110200200650001,경기도,고양시덕양구,원당동,,산65-1,4128110200,4128152000,,,,126.8391269,37.6804466,다사417647,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005386,장소,유적지,8269128,지산동고분군,,,60603,유명사적/유적지,4783025326200230001,경상북도,고령군,대가야읍,지산리,산23-1,4783025326,4783025300,,,,128.253104,35.72628,라마681480,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005387,장소,유적지,8269130,공양왕릉,,,60602,왕릉/고분,5123031030101780000,강원특별자치도,삼척시,근덕면,궁촌리,178,5123031030,5123031000,,,,129.2663616,37.326276,마사564267,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005388,장소,유적지,8269132,광릉,세조와정희왕후,,60602,왕릉/고분,4136025325102460001,경기도,남양주시,진접읍,부평리,246-1,4136025325,4136025300,,,,127.1764787,37.7508775,다사715724,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005389,장소,유적지,8269133,광평대군묘역,,,60602,왕릉/고분,1168011500200100001,서울특별시,강남구,수서동,,산10-1,1168011500,1168072000,,,,127.0925335,37.4873461,다사639432,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005390,장소,유적지,8269134,구형왕릉,,,60603,유명사적/유적지,4886034029200160001,경상남도,산청군,금서면,화계리,산16-1,4886034029,4886034000,,,,127.800423,35.4493412,라마272171,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005391,장소,유적지,8269135,김해수로왕릉,,,60602,왕릉/고분,4825010200103120000,경상남도,김해시,서상동,,312,4825010200,4825052000,,,,128.8785283,35.2352957,마라254941,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005392,장소,유적지,8269136,김인문묘,,,60602,왕릉/고분,4713011500110060001,경상북도,경주시,서악동,,1006-1,4713011500,4713059000,,,,129.1896257,35.8249375,마마526600,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005393,장소,유적지,8269137,낙산리고분,,,60603,유명사적/유적지,4719034034200980002,경상북도,구미시,해평면,낙산리,산98-2,4719034034,4719034000,,,,128.3511804,36.2562992,라바764068,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005394,장소,유적지,8269138,남이장군묘,,,60602,왕릉/고분,4159032022201450000,경기도,화성시,비봉면,남전리,산145,4159032022,4159032000,,,,126.8317488,37.2485877,다사407168,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005395,장소,유적지,8269139,내동리쌍무덤,,,60602,왕릉/고분,4683034026105790001,전라남도,영암군,시종면,내동리,579-1,4683034026,4683034000,,,,126.6063949,34.8699353,다라183531,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005396,장소,유적지,8269140,신라내물왕릉,,,60603,유명사적/유적지,4713011100100140000,경상북도,경주시,교동,,14,4713011100,4713060500,,,,129.2172348,35.8324312,마마551609,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
KCLHTPO25N000005397,장소,유적지,8269141,냉수리신라비,,,60602,왕릉/고분,4711331026103400003,경상북도,포항시북구,신광면,토성리,340-3,4711331026,4711331000,,,,129.2630817,36.1298665,마마586939,20251002,맵퍼스,KC_507_LLR_HISTST_2025,20250822
